drug,event,count,anomaly_score,prr,ror,chi2,serious_rate,death_rate,hosp_rate,rarity_score,reasons
Trastuzumab,Subcutaneous abscess,1,45,27.929,27.929,12.53,1.000,0.000,1.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Anuria,1,45,27.929,27.929,12.53,1.000,0.000,1.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Temperature intolerance,2,45,18.628,18.628,19.31,1.000,0.000,0.500,10.233,χ²=19.3 (统计显著); 罕见+严重
Trastuzumab,Tumour embolism,1,45,27.929,27.929,12.53,1.000,0.000,1.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Foetal death,2,45,18.628,18.628,19.31,1.000,0.500,0.000,10.233,χ²=19.3 (统计显著); 罕见+严重
Trastuzumab,Foetal malformation,1,45,0.000,0.000,26.95,1.000,1.000,0.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Blepharospasm,1,45,27.929,27.929,12.53,1.000,0.000,0.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Mucosal dryness,1,45,27.929,27.929,12.53,1.000,0.000,0.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Rectal fissure,1,45,27.929,27.929,12.53,1.000,0.000,0.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Echocardiogram abnormal,1,45,27.929,27.929,12.53,1.000,0.000,0.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Nipple exudate bloody,1,45,0.000,0.000,26.95,1.000,0.000,0.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Acute psychosis,1,45,27.929,27.929,12.53,1.000,0.000,1.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Paranoia,1,45,0.000,0.000,26.95,1.000,0.000,1.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Tension,1,45,0.000,0.000,26.95,1.000,0.000,0.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Device failure,1,45,27.929,27.929,12.53,1.000,0.000,0.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Nasal ulcer,1,45,27.929,27.929,12.53,1.000,0.000,0.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Hyperventilation,2,45,18.628,18.628,19.31,0.500,0.000,0.000,10.233,χ²=19.3 (统计显著); 罕见+严重
Trastuzumab,Burning feet syndrome,1,45,27.929,27.929,12.53,1.000,0.000,0.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Vitreous adhesions,1,45,0.000,0.000,26.95,1.000,0.000,0.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Metastases to thorax,1,45,0.000,0.000,26.95,1.000,0.000,0.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Periarthritis,1,45,0.000,0.000,26.95,1.000,1.000,1.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Local reaction,1,45,0.000,0.000,26.95,1.000,0.000,0.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Cardiac discomfort,1,45,27.929,27.929,12.53,1.000,0.000,1.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Bone decalcification,1,45,0.000,0.000,26.95,1.000,0.000,0.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Anhidrosis,1,45,0.000,0.000,26.95,1.000,0.000,0.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Hair colour changes,1,45,27.929,27.929,12.53,1.000,0.000,1.000,10.926,χ²=12.5 (统计显著); 罕见+严重
Trastuzumab,Chemical injury,1,45,0.000,0.000,26.95,1.000,0.000,0.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Abnormal dreams,1,45,0.000,0.000,26.95,1.000,0.000,1.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Trastuzumab,Infusion site bruising,1,45,0.000,0.000,26.95,1.000,0.000,1.000,10.926,χ²=26.9 (统计显著); 罕见+严重
Bevacizumab,Pain,9,45,0.939,0.939,0.03,1.000,0.111,0.333,8.729,严重事件率=100.0%; 罕见+严重
Bevacizumab,Anaemia,11,45,0.560,0.560,3.56,1.000,0.091,0.091,8.528,严重事件率=100.0%; 罕见+严重
Bevacizumab,Nephritic syndrome,2,45,61.435,61.435,38.34,1.000,0.000,1.000,10.233,χ²=38.3 (统计显著); 罕见+严重
Bevacizumab,Nephrotic syndrome,2,45,20.478,20.478,21.50,1.000,0.000,0.500,10.233,χ²=21.5 (统计显著); 罕见+严重
Bevacizumab,Dyspnoea,16,45,0.784,0.784,0.89,1.000,0.125,0.375,8.153,严重事件率=100.0%; 罕见+严重
Bevacizumab,Hepatic artery aneurysm,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Cystitis noninfective,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Neutropenia,15,45,0.786,0.786,0.81,1.000,0.133,0.200,8.218,严重事件率=100.0%; 罕见+严重
Bevacizumab,Intestinal resection,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Colonic abscess,2,45,12.286,12.286,14.33,1.000,0.000,1.000,10.233,χ²=14.3 (统计显著); 罕见+严重
Bevacizumab,Rectal obstruction,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Nasal septum deviation,1,45,30.700,30.700,13.90,1.000,0.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Haemostasis,1,45,30.700,30.700,13.90,1.000,0.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Weight fluctuation,2,45,8.775,8.775,10.37,1.000,0.000,0.000,10.233,χ²=10.4 (统计显著); 罕见+严重
Bevacizumab,Renal failure,6,45,0.902,0.902,0.06,1.000,0.000,0.000,9.134,严重事件率=100.0%; 罕见+严重
Bevacizumab,Haptoglobin decreased,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Small intestinal perforation,2,45,12.286,12.286,14.33,1.000,0.500,0.500,10.233,χ²=14.3 (统计显著); 罕见+严重
Bevacizumab,Computerised tomogram abnormal,1,45,30.700,30.700,13.90,1.000,0.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Tumour necrosis,1,45,30.700,30.700,13.90,1.000,1.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Tendon pain,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Tendon disorder,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Electrocardiogram ST segment abnormal,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Urinary tract obstruction,2,45,15.358,15.358,17.31,1.000,0.000,0.500,10.233,χ²=17.3 (统计显著); 罕见+严重
Bevacizumab,Visual field defect,2,45,30.717,30.717,27.81,1.000,0.000,0.000,10.233,χ²=27.8 (统计显著); 罕见+严重
Bevacizumab,Small intestine ulcer,1,45,30.700,30.700,13.90,1.000,1.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Catheterisation cardiac,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Rectal discharge,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Adenocarcinoma,2,45,20.478,20.478,21.50,1.000,0.000,0.500,10.233,χ²=21.5 (统计显著); 罕见+严重
Bevacizumab,Dysplasia,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Varices oesophageal,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Cough,5,45,0.633,0.633,1.00,1.000,0.000,0.400,9.317,严重事件率=100.0%; 罕见+严重
Bevacizumab,Cerebrospinal fluid leakage,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Extradural abscess,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Skin necrosis,2,45,15.358,15.358,17.31,1.000,0.500,0.000,10.233,χ²=17.3 (统计显著); 罕见+严重
Bevacizumab,Cataract nuclear,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Retinal oedema,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Abdominal wall neoplasm,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Retinal pigment epithelial tear,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Dermatomyositis,2,45,12.286,12.286,14.33,1.000,0.000,1.000,10.233,χ²=14.3 (统计显著); 罕见+严重
Bevacizumab,Bone marrow failure,6,45,1.808,1.808,1.97,1.000,0.000,0.000,9.134,严重事件率=100.0%; 罕见+严重
Bevacizumab,Cell marker increased,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Pulmonary cavitation,2,45,30.717,30.717,27.81,1.000,0.500,0.000,10.233,χ²=27.8 (统计显著); 罕见+严重
Bevacizumab,Blood chromogranin A increased,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Acute tonsillitis,2,45,0.000,0.000,59.43,1.000,0.000,1.000,10.233,χ²=59.4 (统计显著); 罕见+严重
Bevacizumab,Anastomotic complication,2,45,30.717,30.717,27.81,1.000,0.000,0.500,10.233,χ²=27.8 (统计显著); 罕见+严重
Bevacizumab,Deep vein thrombosis,5,45,1.409,1.409,0.55,1.000,0.200,0.400,9.317,严重事件率=100.0%; 罕见+严重
Bevacizumab,Hemiplegia,2,45,20.478,20.478,21.50,1.000,0.000,1.000,10.233,χ²=21.5 (统计显著); 罕见+严重
Bevacizumab,Supraventricular extrasystoles,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Exercise tolerance decreased,1,45,30.700,30.700,13.90,1.000,0.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Pneumatosis,1,45,30.700,30.700,13.90,1.000,0.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Spinal cord compression,2,45,20.478,20.478,21.50,1.000,0.500,1.000,10.233,χ²=21.5 (统计显著); 罕见+严重
Bevacizumab,Antinuclear antibody increased,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Metastases to heart,2,45,20.478,20.478,21.50,1.000,0.000,0.000,10.233,χ²=21.5 (统计显著); 罕见+严重
Bevacizumab,Vocal cord paresis,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Cranial nerve disorder,1,45,30.700,30.700,13.90,1.000,0.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Punctate keratitis,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Wound abscess,1,45,30.700,30.700,13.90,1.000,0.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Nasal oedema,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Erythema,8,45,1.546,1.546,1.41,1.000,0.125,0.375,8.847,严重事件率=100.0%; 罕见+严重
Bevacizumab,Pelvic fluid collection,1,45,30.700,30.700,13.90,1.000,1.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Ventricular fibrillation,2,45,20.478,20.478,21.50,1.000,0.000,0.000,10.233,χ²=21.5 (统计显著); 罕见+严重
Bevacizumab,Coagulation factor decreased,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Coombs test positive,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Prerenal failure,2,45,10.238,10.238,12.09,1.000,0.000,1.000,10.233,χ²=12.1 (统计显著); 罕见+严重
Bevacizumab,Age-related macular degeneration,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Retinal degeneration,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Lacrimal structure injury,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Acute abdomen,2,45,0.000,0.000,59.43,1.000,0.000,0.500,10.233,χ²=59.4 (统计显著); 罕见+严重
Bevacizumab,Spinal epidural haemorrhage,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Gastrointestinal wall thickening,1,45,30.700,30.700,13.90,1.000,1.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Peripheral nerve sheath tumour malignant,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Wound decomposition,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Spinal cord oedema,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Myocardial infarction,5,45,1.873,1.873,1.85,1.000,0.200,0.400,9.317,严重事件率=100.0%; 罕见+严重
Bevacizumab,Jejunal perforation,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Metamorphopsia,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Colour blindness,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Ultrasound scan abnormal,1,45,30.700,30.700,13.90,1.000,1.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Lip disorder,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Finger amputation,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Gastrointestinal anastomotic leak,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Ureteral disorder,1,45,30.700,30.700,13.90,1.000,0.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Pelvic abscess,2,45,61.435,61.435,38.34,1.000,0.000,0.500,10.233,χ²=38.3 (统计显著); 罕见+严重
Bevacizumab,Aspartate aminotransferase,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Gingival inflammation,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Superinfection bacterial,1,45,30.700,30.700,13.90,1.000,0.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Meningioma surgery,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Exploratory operation,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Small intestine polyp,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Collateral circulation,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Product substitution issue,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Head and neck cancer metastatic,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Acquired diaphragmatic eventration,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Therapy responder,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Diarrhoea infectious,1,45,30.700,30.700,13.90,1.000,1.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Intracranial aneurysm,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Stoma site abscess,1,45,30.700,30.700,13.90,1.000,0.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Eye infection staphylococcal,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Oesophagobronchial fistula,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Necrotising colitis,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Colorectal cancer,1,45,30.700,30.700,13.90,1.000,1.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Retinal haemorrhage,2,45,12.286,12.286,14.33,1.000,0.000,0.000,10.233,χ²=14.3 (统计显著); 罕见+严重
Bevacizumab,Costochondritis,1,45,30.700,30.700,13.90,1.000,0.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Retroperitoneal neoplasm,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Hernia,2,45,10.238,10.238,12.09,1.000,0.500,0.500,10.233,χ²=12.1 (统计显著); 罕见+严重
Bevacizumab,Foreign body sensation in eyes,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Rash papulosquamous,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Catheter site discharge,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Abscess intestinal,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Duodenal perforation,1,45,30.700,30.700,13.90,1.000,1.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Duodenal fistula,1,45,0.000,0.000,29.71,1.000,1.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Wernicke-Korsakoff syndrome,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Retinal neovascularisation,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Retinal exudates,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Hypoperfusion,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Micturition frequency decreased,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Fingerprint loss,1,45,0.000,0.000,29.71,1.000,1.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Cartilage injury,1,45,0.000,0.000,29.71,1.000,0.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Keratorhexis,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Essential tremor,1,45,30.700,30.700,13.90,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Protein urine absent,1,45,0.000,0.000,29.71,1.000,1.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Bronchial haemorrhage,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Varicose vein,1,45,30.700,30.700,13.90,1.000,1.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Bevacizumab,Coma scale abnormal,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Gastrectomy,1,45,0.000,0.000,29.71,1.000,0.000,1.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Rectal perforation,1,45,0.000,0.000,29.71,1.000,1.000,0.000,10.926,χ²=29.7 (统计显著); 罕见+严重
Bevacizumab,Ischaemia,2,45,15.358,15.358,17.31,1.000,0.000,0.000,10.233,χ²=17.3 (统计显著); 罕见+严重
Bevacizumab,Peripheral T-cell lymphoma unspecified,1,45,30.700,30.700,13.90,1.000,1.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Cetuximab,Dyspnoea,13,45,1.298,1.298,0.83,0.923,0.077,0.231,8.361,严重事件率=92.3%; 罕见+严重
Cetuximab,Suture related complication,1,45,62.545,62.545,29.77,1.000,1.000,1.000,10.926,χ²=29.8 (统计显著); 罕见+严重
Cetuximab,Megacolon,1,45,20.848,20.848,13.93,1.000,1.000,1.000,10.926,χ²=13.9 (统计显著); 罕见+严重
Cetuximab,Urinary tract disorder,1,45,15.635,15.635,10.77,1.000,1.000,1.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Cetuximab,Blood pressure immeasurable,1,45,62.545,62.545,29.77,1.000,0.000,0.000,10.926,χ²=29.8 (统计显著); 罕见+严重
Cetuximab,Pulse absent,1,45,15.635,15.635,10.77,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Cetuximab,Anaphylactoid reaction,2,45,125.233,125.233,80.68,1.000,0.000,0.500,10.233,χ²=80.7 (统计显著); 罕见+严重
Cetuximab,Penile erythema,1,45,0.000,0.000,61.49,1.000,0.000,0.000,10.926,χ²=61.5 (统计显著); 罕见+严重
Cetuximab,Hair growth abnormal,2,45,15.652,15.652,21.55,0.500,0.000,0.000,10.233,χ²=21.5 (统计显著); 罕见+严重
Cetuximab,Apparent death,1,45,31.272,31.272,19.21,1.000,0.000,0.000,10.926,χ²=19.2 (统计显著); 罕见+严重
Cetuximab,Pallor,2,45,8.943,8.943,12.12,1.000,0.000,0.500,10.233,χ²=12.1 (统计显著); 罕见+严重
Cetuximab,Chest pain,5,45,1.749,1.749,1.52,1.000,0.000,0.400,9.317,严重事件率=100.0%; 罕见+严重
Cetuximab,Dandruff,1,45,62.545,62.545,29.77,1.000,0.000,0.000,10.926,χ²=29.8 (统计显著); 罕见+严重
Cetuximab,Staphylococcal skin infection,1,45,0.000,0.000,61.49,1.000,0.000,1.000,10.926,χ²=61.5 (统计显著); 罕见+严重
Cetuximab,Obstructive airways disorder,1,45,15.635,15.635,10.77,1.000,0.000,0.000,10.926,χ²=10.8 (统计显著); 罕见+严重
Cetuximab,Consciousness fluctuating,1,45,0.000,0.000,61.49,1.000,1.000,0.000,10.926,χ²=61.5 (统计显著); 罕见+严重
Cetuximab,Heart rate decreased,2,45,8.943,8.943,12.12,1.000,0.500,0.500,10.233,χ²=12.1 (统计显著); 罕见+严重
Cetuximab,Eye movement disorder,1,45,20.848,20.848,13.93,1.000,0.000,0.000,10.926,χ²=13.9 (统计显著); 罕见+严重
